what,kind,bundleId,bundleVersion,description,time
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1472061098104
started,bundle,org.eclipse.wst.xsl.debug.ui,1.0.200.v201101281837,"org.eclipse.wst.xsl.debug.ui",1472061099882
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1472061142250
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1472061239627
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1472061244955
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1472061274662
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1472061275859
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1472061275864
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1472061282101
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1472061305403
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1472061470891
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1472061568768
activated,editor,org.eclipse.wst.xml.ui,1.1.202.v201112071516,"org.eclipse.wst.xml.ui.internal.tabletree.XMLMultiPageEditorPart",1472061603313
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1472061611536
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1472061642355
started,bundle,org.eclipse.wst.xsl.launching,1.0.200.v201103081922,"org.eclipse.wst.xsl.launching",1472061643605
started,bundle,org.eclipse.wst.xsl.jaxp.launching,1.0.200.v201103081922,"org.eclipse.wst.xsl.jaxp.launching",1472061643644
opened,editor,org.eclipse.wst.xml.ui,1.1.202.v201112071516,"org.eclipse.wst.xml.ui.internal.tabletree.XMLMultiPageEditorPart",1472061648465
activated,editor,org.eclipse.wst.xml.ui,1.1.202.v201112071516,"org.eclipse.wst.xml.ui.internal.tabletree.XMLMultiPageEditorPart",1472061648483
activated,editor,org.eclipse.wst.xml.ui,1.1.202.v201112071516,"org.eclipse.wst.xml.ui.internal.tabletree.XMLMultiPageEditorPart",1472061650868
closed,editor,org.eclipse.wst.xml.ui,1.1.202.v201112071516,"org.eclipse.wst.xml.ui.internal.tabletree.XMLMultiPageEditorPart",1472061650868
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1472061653086
closed,editor,org.eclipse.wst.xml.ui,1.1.202.v201112071516,"org.eclipse.wst.xml.ui.internal.tabletree.XMLMultiPageEditorPart",1472061653086
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1472061657119
opened,editor,org.eclipse.wst.xml.ui,1.1.202.v201112071516,"org.eclipse.wst.xml.ui.internal.tabletree.XMLMultiPageEditorPart",1472061660076
activated,editor,org.eclipse.wst.xml.ui,1.1.202.v201112071516,"org.eclipse.wst.xml.ui.internal.tabletree.XMLMultiPageEditorPart",1472061660131
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1472061663058
closed,editor,org.eclipse.wst.xml.ui,1.1.202.v201112071516,"org.eclipse.wst.xml.ui.internal.tabletree.XMLMultiPageEditorPart",1472061663058
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1472061665003
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1472061688355
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1472061757929
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1472061823564
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1472062086778
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1472062087797
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1472062203849
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1472062206952
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1472062209259
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1472062211885
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1472062861832
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1472062863163
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1472070512976
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1472070520804
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1472070523860
closed,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1472070523902
closed,editor,org.eclipse.wst.xml.ui,1.1.202.v201112071516,"org.eclipse.wst.xml.ui.internal.tabletree.XMLMultiPageEditorPart",1472070525209
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1472070527787
started,bundle,org.eclipse.jst.ws.jaxws.dom.integration,1.0.101.v201201031437,"org.eclipse.jst.ws.jaxws.dom.integration",1472070530055
started,bundle,org.eclipse.jst.ws.jaxws.dom.ui,1.0.0.v201004171919,"org.eclipse.jst.ws.jaxws.dom.ui",1472070530418
error,log,,,"Core exception while retrieving the content description",1472070538406
error,log,,,"Core exception while retrieving the content description",1472070538636
error,log,,,"Core exception while retrieving the content description",1472070538729
error,log,,,"Core exception while retrieving the content description",1472070538734
error,log,,,"Core exception while retrieving the content description",1472070538756
error,log,,,"Core exception while retrieving the content description",1472070538760
error,log,,,"Core exception while retrieving the content description",1472070538784
error,log,,,"Core exception while retrieving the content description",1472070538803
error,log,,,"Core exception while retrieving the content description",1472070538817
error,log,,,"Core exception while retrieving the content description",1472070538834
error,log,,,"Core exception while retrieving the content description",1472070538838
error,log,,,"Core exception while retrieving the content description",1472070538859
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1472070543512
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1472070558605
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1472070759702
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1472070810338
opened,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1472070819476
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1472070819691
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1472070823548
opened,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1472070844344
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1472070844364
started,bundle,org.eclipse.mylyn.java.tasks,3.6.0.v20110608-1400,"org.eclipse.mylyn.java.tasks",1472070861112
started,bundle,org.eclipse.pde.launching,3.6.0.v20110506,"org.eclipse.pde.launching",1472070865469
started,bundle,org.eclipse.ui.views.log,1.0.200.v20110404,"org.eclipse.ui.views.log",1472070865550
started,bundle,org.eclipse.pde.ui,3.6.100.v20120103_r372,"org.eclipse.pde.ui",1472070865575
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1472070872267
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1472070874747
opened,editor,org.eclipse.wst.xml.ui,1.1.202.v201112071516,"org.eclipse.wst.xml.ui.internal.tabletree.XMLMultiPageEditorPart",1472070875480
activated,editor,org.eclipse.wst.xml.ui,1.1.202.v201112071516,"org.eclipse.wst.xml.ui.internal.tabletree.XMLMultiPageEditorPart",1472070875634
executed,command,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.navigate.openResource",1472070875643
executed,command,,,"AUTOGEN:::org.eclipse.core.runtime.xml.source.ruler.actions/org.eclipse.ui.texteditor.SelectRulerAction",1472070875758
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1472070876373
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1472070881334
started,bundle,org.eclipse.jst.jsp.ui,1.1.602.v201112071516,"org.eclipse.jst.jsp.ui",1472070883942
started,bundle,org.eclipse.jst.jsp.core,1.2.402.v201112071853,"org.eclipse.jst.jsp.core",1472070884459
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1472070885732
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.findReplace",1472070885752
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1472070898287
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1472070905903
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1472070907296
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1472070908044
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1472070909314
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1472070913131
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1472070914096
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1472070914675
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1472070916234
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1472070924437
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1472070939239
activated,editor,org.eclipse.wst.xml.ui,1.1.202.v201112071516,"org.eclipse.wst.xml.ui.internal.tabletree.XMLMultiPageEditorPart",1472070940535
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1472070968649
activated,editor,org.eclipse.wst.xml.ui,1.1.202.v201112071516,"org.eclipse.wst.xml.ui.internal.tabletree.XMLMultiPageEditorPart",1472070982281
error,log,,,"Core exception while retrieving the content description",1472070986751
error,log,,,"Core exception while retrieving the content description",1472070986756
error,log,,,"Core exception while retrieving the content description",1472070986813
error,log,,,"Core exception while retrieving the content description",1472070986818
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1472070986841
error,log,,,"Core exception while retrieving the content description",1472070987538
error,log,,,"Core exception while retrieving the content description",1472070987541
error,log,,,"Core exception while retrieving the content description",1472070987546
error,log,,,"Core exception while retrieving the content description",1472070987550
error,log,,,"Core exception while retrieving the content description",1472070987554
error,log,,,"Core exception while retrieving the content description",1472070987629
error,log,,,"Core exception while retrieving the content description",1472070987632
error,log,,,"Core exception while retrieving the content description",1472070987635
error,log,,,"Core exception while retrieving the content description",1472070987639
error,log,,,"Core exception while retrieving the content description",1472070987642
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1472071000619
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1472071016842
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1472071034842
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1472071036065
