what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.jdt.debug.ui,3.6.1.v20111006_r372,"org.eclipse.jdt.debug.ui",1472429405518
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1472429407392
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1472429408356
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1472429410426
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1472429420892
executed,command,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.commands.OpenRunConfigurations",1472429420914
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1472429421173
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1472429422621
started,bundle,org.eclipse.jdt.junit,3.7.0.v20110928-1453,"org.eclipse.jdt.junit",1472429505071
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1472429517470
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1472429521943
started,bundle,org.eclipse.pde.launching,3.6.0.v20110506,"org.eclipse.pde.launching",1472429522662
started,bundle,org.eclipse.ui.views.log,1.0.200.v20110404,"org.eclipse.ui.views.log",1472429522678
started,bundle,org.eclipse.pde.ui,3.6.100.v20120103_r372,"org.eclipse.pde.ui",1472429522684
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1472429531653
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.cut",1472429552714
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1472429555669
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1472429561992
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1472429562286
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1472429562651
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1472429575804
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1472429603865
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1472430666875
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1472430669794
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1472430671629
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1472430675522
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1472431026572
started,bundle,org.eclipse.jdt.junit.core,3.7.0.v20110928-1453,"org.eclipse.jdt.junit.core",1472431028985
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1472431029246
started,bundle,org.eclipse.wst.server.core,1.1.304.v20120208_1420,"org.eclipse.wst.server.core",1472431029608
started,bundle,org.eclipse.wst.server.ui,1.3.0.v20120210_1439,"org.eclipse.wst.server.ui",1472431029618
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1472431111830
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1472431114433
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1472431115886
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1472431123598
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1472431146002
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1472431173841
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1472431266472
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1472431267583
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1472431287275
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1472431290159
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1472431300480
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1472431301533
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1472431469884
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1472431471121
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1472431644719
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1472431646189
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1472431664542
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1472431665278
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1472432487695
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1472432499171
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1472432642780
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1472432650102
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1472432655571
executed,command,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.commands.OpenRunConfigurations",1472432655581
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1472432655607
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1472432657474
started,bundle,org.eclipse.mylyn.java.tasks,3.6.0.v20110608-1400,"org.eclipse.mylyn.java.tasks",1472432732963
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1472432746155
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1472432749952
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1472432772866
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1472432812913
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1472433060488
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1472433061590
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1472433229257
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1472433406276
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1472433439537
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1472433451977
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1472433456351
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1472433457051
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1472433749376
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1472433754733
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1472433762471
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1472433767294
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1472433771234
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1472433771502
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1472433773064
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1472433773348
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1472434025986
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1472434026809
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1472434033703
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1472434035114
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1472434104269
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1472434108354
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1472434721907
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1472434726183
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1472434742167
executed,command,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.commands.OpenRunConfigurations",1472434742184
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1472434742224
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1472434743424
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1472435463352
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1472435480824
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1472435485325
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1472435519309
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1472435519634
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1472435614894
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1472435615899
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1472435626343
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1472435627354
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1472438298819
