what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1472440612197
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1472440613599
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1472440615404
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1472440635070
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1472440689111
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1472440691635
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1472440731072
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1472440732146
activated,editor,org.eclipse.wst.xml.ui,1.1.202.v201112071516,"org.eclipse.wst.xml.ui.internal.tabletree.XMLMultiPageEditorPart",1472440732611
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1472440738749
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1472440740284
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1472440824523
activated,editor,org.eclipse.wst.xml.ui,1.1.202.v201112071516,"org.eclipse.wst.xml.ui.internal.tabletree.XMLMultiPageEditorPart",1472440825615
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1472440831650
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1472440832483
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1472440873080
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1472440873773
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1472440924794
opened,view,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.views.AllMarkersView",1472440930936
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1472440930973
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1472440944655
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1472440965031
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1472440988930
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1472441011520
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1472441013556
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1472441017090
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1472441021259
activated,editor,org.eclipse.wst.xml.ui,1.1.202.v201112071516,"org.eclipse.wst.xml.ui.internal.tabletree.XMLMultiPageEditorPart",1472441027685
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1472441037253
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1472441038711
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1472441040851
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1472441055027
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1472441057007
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1472441058776
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1472441068103
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1472441078257
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1472441085361
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1472441091893
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1472441093089
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1472441095567
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1472441099500
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1472441101892
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1472441103245
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1472441103955
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1472441107235
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1472441107325
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1472441121037
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1472441441194
activated,editor,org.eclipse.wst.xml.ui,1.1.202.v201112071516,"org.eclipse.wst.xml.ui.internal.tabletree.XMLMultiPageEditorPart",1472441446629
activated,editor,org.eclipse.wst.xml.ui,1.1.202.v201112071516,"org.eclipse.wst.xml.ui.internal.tabletree.XMLMultiPageEditorPart",1472441454439
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1472441456490
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1472441456934
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1472441457380
