what,kind,bundleId,bundleVersion,description,time
java.vm.name,sysinfo,,,"Java HotSpot(TM) Client VM",1472218802818
java.vm.specification.name,sysinfo,,,"Java Virtual Machine Specification",1472218802818
java.vm.specification.vendor,sysinfo,,,"Oracle Corporation",1472218802818
java.vm.specification.version,sysinfo,,,"1.7",1472218802818
java.vm.vendor,sysinfo,,,"Oracle Corporation",1472218802818
java.vm.version,sysinfo,,,"24.79-b02",1472218802818
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1472218809343
started,bundle,org.eclipse.jdt.apt.core,3.3.500.v20110420-1015,"org.eclipse.jdt.apt.core",1472218810373
started,bundle,org.eclipse.jdt.apt.pluggable.core,1.0.400.v20110305-1450,"org.eclipse.jdt.apt.pluggable.core",1472218810383
started,bundle,org.eclipse.core.variables,3.2.500.v20110928-1503,"org.eclipse.core.variables",1472218810608
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1472218811443
started,bundle,org.eclipse.jdt.junit,3.7.0.v20110928-1453,"org.eclipse.jdt.junit",1472218811638
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1472218813603
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1472218813718
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1472218820458
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1472218820498
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1472218894205
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1472218912745
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1472219105981
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1472219108271
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1472219112218
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1472222018412
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1472222019877
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1472222156337
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1472222162042
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1472222163247
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1472222169557
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1472222177052
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1472222178607
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1472222204762
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1472222222357
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1472222316517
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1472222368685
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1472222465521
