what,kind,bundleId,bundleVersion,description,time
error,log,,,"Core exception while retrieving the content description",1475781992690
error,log,,,"Core exception while retrieving the content description",1475781992693
error,log,,,"Core exception while retrieving the content description",1475781992696
error,log,,,"Core exception while retrieving the content description",1475781992699
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1475781993727
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1475781995269
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1475781996662
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1475781998276
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1475782034480
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1475782045207
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1475782047654
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1475782048550
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1475782050145
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1475782051596
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1475782053099
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1475782067021
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1475782070194
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1475782070420
opened,view,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.views.AllMarkersView",1475782072780
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1475782072845
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1475782076132
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1475782084182
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1475782086825
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1475782110539
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1475782111778
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1475782111795
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1475782112305
error,log,,,"Internal Error",1475782112316
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1475782114068
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1475782114365
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1475782120837
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1475782122038
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1475782126985
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1475782132138
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1475782133282
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1475782146115
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1475782157644
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1475782158819
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1475782159797
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1475782189671
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1475782193686
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1475782206944
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1475782259082
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1475782260487
